entry_id	volume	entrytype	majortype	form_lemma	sense_text
id_08047	2	Toponym	settlement	IXCANTEPEC	Pueblo de la Cabecera de partido de Juquila y Alcaldía mayor de Xicayán en el mismo Reyno, tiene 33 familias de Indios, y está 28 leguas al Oriente, con inclinación al N de la Capital.
id_08048	2	Toponym	settlement	IXCAPA	Pueblo de la Cabecera de partido de Atoyaque y Alcaldía mayor de Xicayán , tiene 40 familias de Indios que se ocupan en el cultivo y comercio de grana, tabaco, semillas, y algodón: está 11 leguas al Poniente, con inclinación al N de su Cabecera.
id_08049	2	Toponym	settlement	IXCATEOPAN	Pueblo y Cabecera de partido de la Alcaldía mayor de Tlapa en el mismo Reyno, tiene 150 familias de Indios, cuyo comercio es el de la mucha azúcar de piloncillo que fabrican, por abundar mucho en cañas dulces: está 2 leguas al NE de su Capital.
id_08050	2	Toponym	settlement	IXCATLAN	Pueblo de la Cabecera de partido y Alcaldía mayor de Huejutla en el mismo Reyno, situado en una loma árida y estéril, es de temperamento caliente, sus vecinos son 170 familias de Indios Mexicanos que cultivan muchos magueyes, de que sacan pulque y miel: está 5 leguas de su Capital.
id_08051	2	Toponym	settlement		Otro Pueblo hay de este nombre, que es Cabecera de partido de la Alcaldía mayor de Teutila en el mismo Reyno; es de temperamento caliente y húmedo, tiene 500 familias de Indios, inclusos los barrios de su distrito, y se emplean en el cultivo y comercio de la grana y baynilla: está 9 leguas al S de su Capital.
id_08052	2	Toponym	settlement	IXCUNTLA	Pueblo y Cabecera de partido de la Alcaldía mayor de Sentipac en el mismo Reyno, tiene 30 familias de Indios, y un Convento de Religiosos de San Francisco; es de temperamento caliente, y dista 8 leguas de su Capital,
id_08053	2	Toponym	settlement	IXHUATLA	Pueblo de la Ca becera de partido de Moloacán y Alcaldía mayor de Acayuca en Nueva España , de temperamento cálido, tiene 47 familias de Indios, y dista 18 leguas al NE de la Capital.
id_08054	2	Toponym	settlement	IXHUATLAN	Pueblo y Cabecera de partido de la Alcaldía mayor y jurisdicción de Córdoba en Nueva España , pasa a su inmediación un río que lo hace fértil y abundante en truchas y otros peces muy pequeños, pero gustosos; es de temperamento templado, y lo habitan 210 familias de Indios: dista 5 leguas al NO de su Capital.
id_08055	2	Toponym	settlement		Otro Pueblo hay de este nombre en la Alcaldía mayor de Orizaba del mismo Reyno, es de temperamento frío, tiene 161 familias de Indios que comercian en cortar madera, leña, y fabricar carbón, que es lo único que produce: está una legua al NO de su Capital.
id_08056	2	Toponym	settlement		Otro de la Cabecera de partido de Chapala y Alcaldía mayor de Zayula en el mismo Reyno, tiene 75 familias de Indios, y está 2 leguas al N de su Cabecera.
id_08057	2	Toponym	settlement		Pueblo y Cabecera de partido de la Alcaldía mayor de Xalapa en Nueva España , situado en un terreno áspero y quebrado que riegan tres ríos caudalosos, y baxan de un monte llamado el Cofre de Perote , que está al NO, cuyo nombre nace de un arroyo que cruza el Pueblo, y solo corre en tiempo de lluvias, su vecindario es de 4 familias de Españoles, 40 de Mestizos y Mulatos , y 62 de Indios; el principal comercio que hace es de la purga de xalapa, que es una raíz que se cría allí con, abundancia, y llevan a vender a la Vera Cruz para conducir a Europa : está 9 leguas al OSO de su Capital.
id_08058	2	Toponym	settlement	IXMALHUACAN	Pueblo de la Cabecera de partido y Alcaldía mayor de Cozamaloapan en Nueva España , situado en el centro que forma la cumbre de un elevado monte, a cuya falda hay un espacioso llano escaso de aguas, que suple el vecindario con la de pozos, aunque es gruesa, y poco sana, tiene 192 familias de Indios, y está 2 le guas al O de su Cabecera y Capital .
id_08059	2	Toponym	territory	IXMIQUILPAN	Alcaldía mayor y jurisdicción del Reyno de Nueva España , confina por el Oriente con la de Mextitlan , por el SO con la de Tula , por el Poniente con la de Huachipá , y por el N con la de Zimapán ; tiene de largo 14 leguas de Oriente a Poniente, y 11 de ancho N S; es por lo general de temperamento templado, aunque no faltan Pueblos de excesivo calor, y de frío; su principal producto es de cáñamo y algodón: del primero hacen xarcias para las embarcaciones, y del segundo muchos texidos; lo qual, y la abundancia de ganado menor que cría, la facilitan un lucroso comercio: también siembran granos y semillas; pero son muy cortas las cosechas que cogen por la falta de agua, y solo en la Cabecera de Orizaba son abundantes porque la fertiliza el río Mextitlán , que es el único que tiene esta Provincia, cuya Población consta de los Pueblos siguientes. Santa María . San Agustín . Ixtlatlaxco . Tepexic . San Agustín Ixtlatlaxco . San Miguel Xonacapa . San Juan . Tlazintla . Alberto . Tepetizqui . Dadó . Cardonál . Orizaba . Espinas . Sotota . Cerritos . Palma gorda . Deguedo . Capuxá . Canxa . Debodee .
id_08059a	2	Toponym	settlement		La Capital tiene el mismo nombre; es de temperamento cálido y seco, de extremado calor en el Verano y frío en el Invierno; escaso de frutos porque lo es de aguas; tiene en su territorio tres Pueblecillos o barrios , y un suntuoso Templo de Religiosos Agustinos, que es Casa Prioral de la Provincia; su vecindario se compone de 600 familias de Españoles, Mestizos y Mulatos empleados en fabricar xarcias, hacer texidos de algodón, y criar ganado: está 24 leguas al N de México , en 274 gr. 42 min. de long. y en 20 gr. 40 min. de lat.
id_08060	2	Toponym	settlement	IXPALTEPEC	Pueblo de la Cabecera de partido y Alcaldía mayor de Juxtlahuaca en Nueva España , tiene 118 familias de Indios.
id_08061	2	Toponym	settlement	IXQUINTANOYAC	Pueblo de la jurisdicción y Alcaldía mayor de Tlapa en Nueva España , tiene 40 familias de Indios.
id_08062	2	Toponym	territory	IXQUINTEPEC	Alcaldía mayor y jurisdiccion del Reyno de Nueva España , es reducida, de terreno áspero; montuoso y estéril, y temperamento frío; solo produce algún maíz, que es en lo que comercian sus naturales, y en el corte de maderas que hacen en la Serranía, que está poblada de crecidos pinares y otros árboles, con lo que proveen a las demás jurisdicciones.
id_08062a	2	Toponym	settlement		La Capital es el Pueblo del mismo nombre; su vecindario se compone de 50 familias de Indios Miztecos, y 12 de Mestizos: está 88 leguas al Oriente, con alguna inclinación al S de México , en 277 gr. 20 min. de long. y en 17 gr. 45 min. de lat. Los demás Pueblos de esta Alcaldía son S. Juan Elotepec . Santiago Tlazoyaltepec . S. Pedro Totomachapa . Santa María Huitepec . San Pedro Chilapa . Sta. Catalina Estetla . S. Mateo Tepantepec .
id_08063	2	Toponym	settlement		Pueblo y Cabecera de partido de la Alcaldía mayor de San Juan de los Llanos en Nueva España , tiene 480 familias de Indios, inclusos los de su agregado Maztalán : está 6 leguas al NE de su Capital.
id_08064	2	Toponym	settlement	IXTACALCO	Pueblo de la Provincia y Alcaldía mayor de Mexilcalzinco en Nueva España , situado en la gran laguna de Chalco , tiene un Convento de Religiosos de San Francisco; es muy fértil y ameno, y por esto sirve de recreo en las Primaveras a las gentes de México , que van a él por la laguna en canoas cubiertas de flores, y con instrumentos de música, haciendo un divertido paseo las tardes y las noches: está entre México y Mexilcatzinco poco más de una legua.
id_08065	2	Toponym	settlement	IXTACAYOTLA	Pueblo de la Cabecera de partido de Tepehuacan y Alcaldía mayor de Mextitlán en Nueva España , tiene 245 familias de Indios, y está muy inmediato al E de la Capital.
id_08066	2	Toponym	settlement	IXTALUTLA	Pueblo de la Alcaldía mayor de Teozaqualco en Nueva España , tiene 48 familias de Indios que cultivan grana y algún maíz: está 7 leguas al S de su Cabecera.
id_08067	2	Toponym	settlement	IXTAPA	Pueblo de la Cabecera de partido de Palmar y Alcaldía mayor de Tepeaca en Nueva España , tiene 4 familias de Españoles, otras tantas de Mestizos, y 18 de Indios, y a distancia de 4 leguas un molino de agua para moler trigo, y en su inmediación un rancho de ganado menor, y tres haciendas de labor: está 4 leguas de su Cabecera.
id_08068	2	Toponym	settlement		Otro Pueblo hay de este nombre, con la advocación de San Miguel, en la Cabecera de San Francisco del Valle y Alcaldía mayor de Zultepec en el mismo Reyno: tiene 102 familias de Indios que trafican en sal: está situado en un llano de temperamento muy cálido; y es anexo del Curato de Texupisco , de quien dista 3 leguas al S.
id_08069	2	Toponym	settlement		Otro de la Cabecera de Juquila y Alcaldía mayor de Xicayan en el mismo Reyno tiene 62 familias de Indios, y está 30 leguas al N de su Capital.
id_08070	2	Toponym	settlement		Otro de la Cabecera de Escateopán y Alcaldía mayor de Zaqualpa en el mismo Reyno tiene 107 familias de Indios.
id_08071	2	Toponym	settlement	IXTAPALAPAN	Pueblo de la Cabecera de partido y Alcaldía mayor de Mexilcaltzinco en Nueva España , distante media legua al Oriente de México , tiene 130 familias de Indios,
id_08072	2	Toponym	settlement	IXTAPALUCAN	Pueblo de la Alcaldía mayor de Chalco en Nueva España , tiene 125 familias de Indios, y un Convento de Religiosos de Santo Domingo: está 2 leguas al N de su Capital.
id_08073	2	Toponym	settlement	IXTAPAS	Pueblo de la Cabecera de San Francisco del Valle y Alcaldía mayor de Zultepéc en Nueva España , situado en un espacioso llano de temperamento templado, anexo al Curato de su Capital, de donde dista 7 leguas, tiene 59 familias de Indios dedicados al be neficio de la caña dulce, de que hacen mucha azúcar y miel.
id_08074	2	Toponym	settlement	IXTATEPEC	Pueblo de la Alcaldía mayor de Yanguitlan en Nueva España , tiene 35 familias de Indios, y está 3 leguas de su Capital.
id_08075	2	Toponym	settlement	IXTAZOQUITLAN	Pueblo de la Alcaldía mayor de Orizaba en Nueva España , tiene 269 familias de Indios, y 105 en otros tres barrios que están situados en el distrito de media legua que dista al O de su Capital.
id_08076	2	Toponym	settlement	IXTEPEC	Pueblo de la Cabecera de Teutalpán y Alcaldía mayor de Zacatlan en Nueva España , distante dos leguas y media de su Cabecera.
id_08077	2	Toponym	settlement		Otro Pueblo hay de este nombre, con la advocación de Santa Cruz, que es Cabecera de partido de la Alcaldía mayor de Antequera en Nueva España , es de temperamento frío, tiene un Convento de Religiosos de Santo Domingo, y 700 familias de Indios que viven del beneficio y comercio de grana, y de muchos texidos de algodón: está 7 leguas al S de su Capital.
id_08078	2	Toponym	territory		Jurisdicción y Alcaldía mayor de Nueva España en la Provincia y Obispado de Oaxaca , aunque es bien dilatada no tiene más que tres Pueblos que son Cabeceras de partido, y algunos barrios pequeños que todos viven del cultivo de la grana y el algodón, de que hacen varios texidos.
id_08078a	2	Toponym	settlement		La Capital tiene el mismo nombre, con la advocación de Santa Catalina; es de temperamento cálido; tiene 550 familias de Indios, inclusos los de los barrios o Pueblecillos que hay en su distrito, ocupados en el cultivo y beneficio de la grana y cochinilla con que hacen su comercircio: está 85 leguas entre Oriente y Sur de México , y 7 de la Ciudad de Oaxaca , en 276 gr. 40 min. de long. y en 18 gr. y 35 min. de lat. Los otros Pueblos son San Juan de Chicomesuchil y San Mateo Calpulalpa .
id_08079	2	Toponym	settlement	IXTLA	Pueblo de la Cabecera de Xoxutla y Alcaldía mayor de Cuernavaca en Nueva España .
id_08080	2	Toponym	settlement	IXTLAHUACA	Pueblo y Cabecera de partido de la Alcaldía mayor de Me tepec en Nueva España , tiene 1740 familias de Indios, y está 7 leguas al NE de su Capital.
id_08081	2	Toponym	settlement		Otro Pueblo hay de este nombre, Cabecera de partido de la Alcaldía mayor de Colima en el mismo Reyno, situado entre dos encumbrados cerros, de donde baxan muchos arroyos de agua que hacen con su riego fértil y ameno el país; produce varios frutos, y particularmente maíz con abundancia, en cuya labor se emplea su vecindario, que se compone de 132 familias de Indios: está 9 leguas al Oriente de su Capital.
id_08082	2	Toponym	settlement	IXTLAHUACAN	Pueblo de la Cabecera y Alcaldía mayor de Tezcoco en Nueva España , es de temperamento muy frío, anexo al Curato de Tezcontepec , tiene 114 familias de Indios, y está 8 leguas al N de su Capital.
id_08082a	2	Toponym	settlement		Otro Pueblo hay de este nombre en la Cabecera y Alcaldía mayor de Autlán del mismo Reyno, tiene 15 familias de Indios, y está muy inmediato al de Exutla .
id_08083	2	Toponym	settlement	IXTLALPA	Pueblo de la Alcaldía mayor y jurisdicción de Tula en Nueva España , anexo al Curato de su Capital, de donde dista media legua al N, tiene 130 familias de Indios.
id_08084	2	Toponym	settlement	IXTLAN	Pueblo y Cabecera de partido de la Alcaldía mayor de Xala en Nueva España , tiene 84 familias de Indios, y algunas de Mestizos y Mulatos ; es de temperamento frío, y en su distrito hay varios trapiches en que hacen azúcar y miel, a cuyo trato se agrega el de semillas y frutas: está 4 leguas al Oriente de la Capital.
id_08085	2	Toponym	settlement		Otro Pueblo hay de este nombre, con la advocación de Santo Tomás, Cabecera de partido de la Alcaldía mayor de Antequera en el mismo Reyno, y de la Provincia y Obispado de Oaxaca , es de temperamento templado, y tiene 500 familias de Indios exercitados en el cultivo de la grana, de que hacen su comercio: está 8 leguas al Oriente de la Capital.
id_08086	2	Toponym	settlement		Otro de la Cabecera de Zanguio y Alcaldía mayor de Zamora en el mismo Reyno, situado en un llano que confina por el S con las grandes salinas y fuentes de agua caliente que son 72 ojos, por el Oriente con las grandes ciénegas Chapali cas , por el N con un devado monte, y por el O con el río Grande ; tiene 50 familias de Indios, cuyo trato y comercio es la sal, pesca, y siembras de maíz: está 6 leguas al Oriente de su Cabecera.
id_08087	2	Toponym	settlement	IXTLATLASCO	Pueblo de la Cabecera de partido y Alcaldía mayor de Ixmiquilpan en Nueva España , distante 10 leguas de su Capital.
id_08088	2	Toponym	settlement	IXTOLUCAN	Pueblo de la Cabecera de partido de Yautepec y Alcaldía mayor de Cuernavaca en Nueva España , distante una legua al S del de Ticomán .
